date,brandSafe,classified_as,sentiment,entities
2022-04-03,True,"[""Culture/Cinema""]",neutral,"[{'name': 'Κουλα', 'type': 'PERSON'}, {'name': 'Μαρως Κοντου', 'type': 'PERSON'}, {'name': 'Αλικης', 'type': 'PERSON'}, {'name': 'ERROR PREDICTION wwwyoutube.com', 'type': 'ORG'}, {'name': 'Κυρα μας τη μαμη', 'type': 'MISC'}, {'name': 'Ηλια του 16ου', 'type': 'MISC'}, {'name': 'Υπαρχει και Φιλοτιμο', 'type': 'MISC'}, {'name': 'Δεσπω Διαμαντιδου', 'type': 'PERSON'}, {'name': 'Καρεζη', 'type': 'PERSON'}, {'name': 'Τακη', 'type': 'PERSON'}, {'name': 'Ορεστη Μακρη', 'type': 'PERSON'}, {'name': 'Μπεμπη', 'type': 'PERSON'}, {'name': 'Νικης Λιναρδου', 'type': 'PERSON'}, {'name': 'Γιαννη Γκιωνακη', 'type': 'PERSON'}, {'name': 'Αλεκος Σακελλαριος', 'type': 'PERSON'}, {'name': 'Αλεκου Σακελλαριου', 'type': 'PERSON'}, {'name': 'Λαμπρος Κωνστανταρας', 'type': 'PERSON'}, {'name': 'ΕΤ2', 'type': 'ORG'}, {'name': 'Μανος Δασκαλακης', 'type': 'PERSON'}, {'name': 'ERROR PREDICTION wwwpronews.gr', 'type': 'ORG'}, {'name': 'Αριστειδη και τα κοριτσια του', 'type': 'MISC'}, {'name': 'Κιτρινα Γαντια', 'type': 'MISC'}, {'name': 'Λατερνα, Φτωχεια και Φιλοτιμο', 'type': 'MISC'}, {'name': 'Ανδρονικη «Μπεμπη»', 'type': 'PERSON'}, {'name': 'Τομπολα γνωσεων', 'type': 'MISC'}, {'name': 'Μαυρογιαλουρου', 'type': 'PERSON'}, {'name': 'Αλικη', 'type': 'PERSON'}, {'name': 'Ο Επ και η παρεα του', 'type': 'MISC'}, {'name': 'Πατρας', 'type': 'LOC'}, {'name': 'Μπεμπη Κουλα', 'type': 'PERSON'}, {'name': 'Βιλμας Κυρου', 'type': 'PERSON'}, {'name': 'Ορφεα', 'type': 'PERSON'}, {'name': 'Κωστας Χατζηχρηστος', 'type': 'PERSON'}, {'name': 'Ο ρωμιος εχει φιλοτιμο', 'type': 'MISC'}, {'name': 'Ανδρονικη', 'type': 'PERSON'}, {'name': 'Θαναση Βεγγου', 'type': 'PERSON'}, {'name': 'Σακελλαριος', 'type': 'PERSON'}, {'name': 'Μπειζανη', 'type': 'PERSON'}, {'name': 'Λατερνα, φτωχεια και φιλοτιμο', 'type': 'MISC'}, {'name': 'Θα σε κανω βασιλισσα', 'type': 'MISC'}, {'name': 'Νικη Σακελλαριου', 'type': 'PERSON'}, {'name': 'Αιγιο', 'type': 'LOC'}, {'name': 'Ουκρανους', 'type': 'MISC'}, {'name': 'Ρωσια', 'type': 'LOC'}, {'name': 'Ρουλα Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Σακελλαριου', 'type': 'PERSON'}, {'name': 'Σακελλαριο', 'type': 'PERSON'}, {'name': 'ΕΤ1', 'type': 'ORG'}, {'name': 'Κωνστανταρας', 'type': 'PERSON'}, {'name': 'Λιναρδου', 'type': 'PERSON'}, {'name': 'Καλως ηλθε το δολαριο', 'type': 'MISC'}, {'name': 'Ορεστης Μακρης', 'type': 'PERSON'}, {'name': 'Αδελφη μου θελει ξυλο', 'type': 'MISC'}, {'name': 'Τραγουδωντας, γελωντας, χορευοντας', 'type': 'MISC'}, {'name': 'Οσα παιρνει ο ανεμος', 'type': 'MISC'}, {'name': 'Δεσποινις ετων 39', 'type': 'MISC'}, {'name': 'Θανο Χρυσοβεργη', 'type': 'PERSON'}, {'name': 'K.Μαλοφεγιεφ', 'type': 'PERSON'}, {'name': 'Νικη Λιναρδου', 'type': 'PERSON'}, {'name': 'Θανασης Βεγγος', 'type': 'PERSON'}, {'name': 'Μια ζωη την εχουμε', 'type': 'MISC'}, {'name': 'Λαμπρου Κωνστανταρα', 'type': 'PERSON'}, {'name': 'Λογοθετιδη', 'type': 'PERSON'}, {'name': 'Βουγιουκλακη', 'type': 'PERSON'}, {'name': 'Τακης Χορν', 'type': 'PERSON'}, {'name': 'Φινου', 'type': 'PERSON'}, {'name': 'Αλεκο Σακελλαριο', 'type': 'PERSON'}, {'name': 'Υπαρχει και φιλοτιμο', 'type': 'MISC'}]"
2022-04-03,True,"[""Social/Showbiz"", ""News""]",neutral,"[{'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'ERROR PREDICTION wwwpronews.gr', 'type': 'ORG'}, {'name': 'pronews.gr', 'type': 'ORG'}, {'name': 'Ρωσιας', 'type': 'LOC'}, {'name': 'Yuval Noah Harari', 'type': 'PERSON'}, {'name': 'Τζωρτζινας', 'type': 'PERSON'}, {'name': 'Χριστινα Μπογιατζη', 'type': 'PERSON'}, {'name': 'Μινι Μαους', 'type': 'PERSON'}, {'name': 'Τζωρτζινα', 'type': 'PERSON'}, {'name': 'Συγγρου', 'type': 'LOC'}, {'name': 'Χρηστος Σταικουρας', 'type': 'PERSON'}, {'name': 'Λουξεμβουργο', 'type': 'LOC'}, {'name': 'Μπογιατζη', 'type': 'PERSON'}]"
2022-04-03,False,"[""War_Terrorism_Firearms""]",negative,"[{'name': 'Πυργος', 'type': 'LOC'}, {'name': 'Πυργου', 'type': 'LOC'}, {'name': 'Λαντζοι', 'type': 'LOC'}]"
2022-04-03,True,"[""Politics""]",negative,"[{'name': 'ΣΥΡΙΖΑ', 'type': 'ORG'}, {'name': 'Αλεξη Τσιπρα', 'type': 'PERSON'}, {'name': 'Ειρηνη', 'type': 'PERSON'}, {'name': 'ΑΝΕΛ', 'type': 'ORG'}, {'name': 'Σοβιετικης Ενωσης', 'type': 'ORG'}, {'name': 'Τσιπρα', 'type': 'PERSON'}, {'name': 'Καμμενου', 'type': 'PERSON'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'Πανου Καμμενου', 'type': 'PERSON'}, {'name': 'ΝΔ', 'type': 'ORG'}]"
2022-04-03,True,"[""News""]",positive,"[{'name': 'ΠΑΜΑΚ Η.Κουσκουβελης', 'type': 'PERSON'}, {'name': 'Στελλα Ρηγακη', 'type': 'PERSON'}, {'name': 'Ρομα', 'type': 'ORG'}, {'name': 'Ζ.Μουρινιο', 'type': 'PERSON'}, {'name': 'Πουτιν', 'type': 'PERSON'}, {'name': 'Μ.Τζονσον', 'type': 'PERSON'}, {'name': 'Ουκρανια', 'type': 'LOC'}]"
2022-04-03,True,"[""News"", ""Politics""]",negative,"[{'name': 'Θεοδωρικακος', 'type': 'PERSON'}, {'name': 'Νικος Δενδιας', 'type': 'PERSON'}, {'name': 'Μπαμπης Αναγνωστοπουλος', 'type': 'PERSON'}, {'name': 'Τακης Θεωδορικακος', 'type': 'PERSON'}, {'name': 'Θεσσαλονικη', 'type': 'LOC'}, {'name': 'Ολλανδο', 'type': 'MISC'}, {'name': 'Αλκης', 'type': 'PERSON'}, {'name': 'Αρης', 'type': 'PERSON'}, {'name': 'Αλκη', 'type': 'PERSON'}, {'name': 'Αθηνα', 'type': 'LOC'}, {'name': 'Γλυκα Νερα', 'type': 'PERSON'}, {'name': 'Τ.Θεοδωρικακος', 'type': 'PERSON'}]"
2022-04-03,True,"[""Science&Tech/Tech"", ""Science&Tech/Science""]",neutral,"[{'name': 'Euroleague', 'type': 'ORG'}, {'name': 'Ρωσια', 'type': 'LOC'}, {'name': 'Μαυρη Θαλασσα', 'type': 'LOC'}, {'name': 'Σαμπαντελ', 'type': 'ORG'}, {'name': 'Ολυμπιακος', 'type': 'ORG'}, {'name': 'Βρετανια', 'type': 'LOC'}, {'name': 'Μεγαλο Αδερφο', 'type': 'PERSON'}]"
2022-04-03,False,"[""News""]",negative,"[{'name': 'Πανεπιστημιο Ουασινγκτον', 'type': 'LOC'}, {'name': 'ΑΠΘ', 'type': 'ORG'}, {'name': 'Πανεπιστημιου Μακεδονιας', 'type': 'ORG'}, {'name': 'Σιατλ', 'type': 'LOC'}, {'name': 'Επιτροπη Διεθνων Σχεσεων', 'type': 'ORG'}, {'name': 'Επιστημονικου Συμβουλιου', 'type': 'ORG'}, {'name': 'Φωκαια Χαλκιδικης', 'type': 'LOC'}, {'name': 'Ευρωπαικου Οργανισμου Διαστηματος', 'type': 'ORG'}, {'name': 'Ηλιας Κουσκουβελης', 'type': 'PERSON'}, {'name': 'Πανεπιστημιο της Ναντ', 'type': 'ORG'}, {'name': 'Νομικο Τμημα', 'type': 'ORG'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Google', 'type': 'ORG'}, {'name': 'ΟΗΕ', 'type': 'ORG'}, {'name': 'Κεντρο Διεθνους Δικαιου της Θαλασσας και Αερα', 'type': 'ORG'}, {'name': 'Εθνικου Συμβουλιου Εξωτερικης Πολιτικης', 'type': 'ORG'}, {'name': 'Αθηναικο - Μακεδονικο Πρακτορειο Ειδησεων. Καταγομενος', 'type': 'ORG'}, {'name': 'ΗΠΑ', 'type': 'LOC'}, {'name': 'Διευθυνση Ευρωπαικων Κοινοτητων', 'type': 'ORG'}, {'name': 'Λια Στρικου', 'type': 'PERSON'}, {'name': 'Επιστημονικου Συμβουλιου της Διπλωματικης Ακαδημιας', 'type': 'ORG'}, {'name': 'Νομικη Σχολη', 'type': 'ORG'}, {'name': 'υπουργειο Προεδριας', 'type': 'ORG'}, {'name': 'υπουργειου Εξωτερικων', 'type': 'ORG'}, {'name': 'Ινστιτουτου Αμυντικων Αναλυσεων', 'type': 'ORG'}, {'name': 'Τμημα Πολιτικων Υποθεσεων Συμβουλιου Ασφαλειας', 'type': 'ORG'}, {'name': 'Ελλαδας', 'type': 'LOC'}, {'name': 'Γαλλικη Δημοκρατια', 'type': 'ORG'}, {'name': 'Νομικης Σχολης', 'type': 'ORG'}, {'name': 'Γαλλια', 'type': 'LOC'}, {'name': 'Ευρωπαικη Ολοκληρωση', 'type': 'ORG'}]"
2022-04-03,True,"[""War_Terrorism_Firearms""]",negative,"[{'name': 'ΛΟΑΤΚΙ', 'type': 'ORG'}, {'name': 'Σ.Μισελ', 'type': 'PERSON'}, {'name': 'Μουντιαλ', 'type': 'MISC'}, {'name': 'Μπαιντεν', 'type': 'PERSON'}, {'name': 'Τεμπων', 'type': 'LOC'}, {'name': 'Jannuzi', 'type': 'MISC'}, {'name': 'Μπουκα', 'type': 'LOC'}, {'name': 'Πενταγωνο', 'type': 'ORG'}, {'name': '2020ΕΙΔΗΣΕΙΣ ΣΗΜΕΡΑΚλειστες', 'type': 'MISC'}, {'name': 'Τζοε Μπαιντεν', 'type': 'PERSON'}, {'name': 'Ρωσοι', 'type': 'MISC'}, {'name': 'GSA', 'type': 'ORG'}, {'name': 'Καταρ', 'type': 'LOC'}, {'name': 'Αμερικανου', 'type': 'MISC'}, {'name': 'Ντοναλντ Τραμπ', 'type': 'PERSON'}, {'name': 'DIA', 'type': 'ORG'}]"
2022-04-03,False,"[""War_Terrorism_Firearms""]",negative,"[{'name': 'Ταγμα', 'type': 'ORG'}, {'name': 'ERROR PREDICTION wwwpronews.gr', 'type': 'ORG'}, {'name': 'Ουκρανου', 'type': 'MISC'}, {'name': 'pronews.gr', 'type': 'ORG'}, {'name': 'Μπουσα', 'type': 'LOC'}, {'name': 'Guardian', 'type': 'ORG'}, {'name': 'Τεμπων', 'type': 'LOC'}, {'name': 'Γαλλικου Πρακτορειου', 'type': 'ORG'}, {'name': 'Κιεβο', 'type': 'LOC'}, {'name': 'ΕΡΤ', 'type': 'ORG'}, {'name': 'Ταλαιπωρια', 'type': 'LOC'}, {'name': 'Μπουχα', 'type': 'LOC'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'Θ.Σιδερης', 'type': 'PERSON'}, {'name': 'Μαξιμ Λεβιν', 'type': 'PERSON'}]"
2022-04-03,False,"[""War_Terrorism_Firearms"", ""Politics""]",negative,"[{'name': 'Ουκρανος', 'type': 'MISC'}, {'name': 'Μελνικ', 'type': 'PERSON'}, {'name': 'Frankfurter Allgemeine Zeitung', 'type': 'ORG'}, {'name': 'Γιενς Πλετνερ', 'type': 'PERSON'}, {'name': 'Ουκρανων', 'type': 'MISC'}, {'name': 'Γκερχαρντ Σρεντερ', 'type': 'PERSON'}, {'name': 'Σταινμαιερ', 'type': 'PERSON'}, {'name': 'Ρωσοι', 'type': 'MISC'}, {'name': 'Αντριζ Μελνικ', 'type': 'PERSON'}, {'name': 'Tegesspiegel', 'type': 'ORG'}, {'name': 'Πουτιν', 'type': 'PERSON'}, {'name': 'Γερμανια', 'type': 'LOC'}, {'name': 'Μοσχας', 'type': 'LOC'}, {'name': 'Αντρεας Μιχαελις', 'type': 'PERSON'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'Κριστιαν Λιντνερ', 'type': 'PERSON'}, {'name': 'Ρομπερτ Χαμπεκ', 'type': 'PERSON'}, {'name': 'Ουκρανοι', 'type': 'MISC'}, {'name': 'Ρωσια', 'type': 'LOC'}, {'name': 'Βερολινο', 'type': 'LOC'}, {'name': 'Ρωσου', 'type': 'MISC'}, {'name': 'Ουκρανιας', 'type': 'LOC'}, {'name': 'Γερμανιας', 'type': 'LOC'}, {'name': 'Φρανκ-Βαλτερ Σταινμαιερ', 'type': 'PERSON'}, {'name': 'Ολαφ Σολτς', 'type': 'PERSON'}, {'name': 'Αθηνα', 'type': 'LOC'}, {'name': 'Μοσχα', 'type': 'LOC'}]"
2022-04-03,False,"[""Crime""]",negative,"[{'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Πανοραμα Θεσσαλονικης', 'type': 'LOC'}, {'name': 'Θεσσαλονικη', 'type': 'LOC'}, {'name': 'Google News', 'type': 'ORG'}, {'name': 'Αστυνομια', 'type': 'ORG'}, {'name': 'Ασφαλειας Θεσσαλονικης', 'type': 'ORG'}, {'name': 'Αμπελοκηπων', 'type': 'LOC'}]"
2022-04-03,False,"[""Drugs&Tobacco"", ""Crime""]",negative,"[{'name': 'Παπαδοπουλος', 'type': 'PERSON'}, {'name': 'Τζωρτζινας', 'type': 'PERSON'}, {'name': 'ΓΑΔΑ', 'type': 'ORG'}, {'name': 'Συνηγοροι Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Ρουλας Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Οθωνας Παπαδοπουλος', 'type': 'PERSON'}]"
2022-04-03,True,"[""Culture/Media"", ""Social/Showbiz""]",neutral,"[{'name': 'Mega', 'type': 'ORG'}]"
2022-04-03,True,"[""Politics""]",negative,"[{'name': 'Βουλη', 'type': 'ORG'}, {'name': 'Βουτσιτς', 'type': 'LOC'}, {'name': 'Ζντραβκο Πονος', 'type': 'PERSON'}, {'name': 'IPSOS/Cesid', 'type': 'ORG'}, {'name': 'Βουτσιτς', 'type': 'PERSON'}, {'name': 'Google News', 'type': 'ORG'}, {'name': 'Ρωσια', 'type': 'LOC'}, {'name': 'Κεντρικη Εφορευτικη Επιτροπη', 'type': 'ORG'}, {'name': 'News247.gr', 'type': 'ORG'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'Σερβιας', 'type': 'LOC'}, {'name': 'Ενωμενοι για την Σερβια', 'type': 'ORG'}, {'name': 'Σερβικο Προοδευτικο Κομμα', 'type': 'ORG'}, {'name': 'SNS', 'type': 'ORG'}, {'name': 'Σοσιαλιστικο Κομμα', 'type': 'ORG'}, {'name': 'Σερβια', 'type': 'LOC'}, {'name': 'Αλεξανταρ Βουτσιτς', 'type': 'PERSON'}]"
2022-04-03,False,"[""Health/Health_news""]",negative,"[{'name': 'Β.Κικιλιας', 'type': 'PERSON'}, {'name': 'EMA', 'type': 'ORG'}, {'name': 'Σουηδια', 'type': 'LOC'}, {'name': 'Ντονμπας', 'type': 'LOC'}, {'name': 'Ρ.Λουτσεσκου', 'type': 'PERSON'}, {'name': 'Ισπανια', 'type': 'LOC'}, {'name': 'Ευρωπης', 'type': 'LOC'}, {'name': 'Ισπανιδα', 'type': 'MISC'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Σουηδος', 'type': 'MISC'}, {'name': 'Γερμανια', 'type': 'LOC'}, {'name': 'Αντερς Τεγκνελ', 'type': 'PERSON'}, {'name': 'ΠΟΥ', 'type': 'ORG'}, {'name': 'Ευρωπη', 'type': 'LOC'}, {'name': 'Diario Sur', 'type': 'ORG'}, {'name': 'Ολλανδια', 'type': 'LOC'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'Σουηδιας', 'type': 'LOC'}, {'name': 'ΠΑΟΚΠαρισι', 'type': 'PERSON'}, {'name': 'Β. Κικιλιας', 'type': 'PERSON'}, {'name': 'Ευρωπαικος Οργανισμος Φαρμακων', 'type': 'ORG'}, {'name': 'Μαρμπεγια', 'type': 'LOC'}, {'name': 'Μαγικο', 'type': 'MISC'}, {'name': 'SVT', 'type': 'ORG'}, {'name': 'ΕΟΦ', 'type': 'ORG'}, {'name': 'Κοστα ντελ Σολ', 'type': 'LOC'}, {'name': 'Ιταλια', 'type': 'LOC'}, {'name': 'ΕΜΑ', 'type': 'ORG'}, {'name': 'Εθνικη Επιτροπη Εμβολιασμων', 'type': 'ORG'}, {'name': 'Βασιλης Κικιλιας', 'type': 'PERSON'}, {'name': 'Γαλλια', 'type': 'LOC'}, {'name': 'AstraZeneca', 'type': 'ORG'}]"
2022-04-03,True,"[""Travel/Tourism""]",positive,"[{'name': 'ERROR PREDICTION wwwpronews.gr', 'type': 'ORG'}, {'name': 'pronews.gr', 'type': 'ORG'}, {'name': 'Οδησσο', 'type': 'LOC'}, {'name': 'Μανο', 'type': 'PERSON'}, {'name': 'Ουκρανων', 'type': 'MISC'}, {'name': 'Furrion', 'type': 'ORG'}, {'name': 'Ρωσοι', 'type': 'MISC'}, {'name': 'Μ.Δασκαλακη', 'type': 'PERSON'}]"
2022-04-03,True,"[""Sports/Football""]",neutral,"[{'name': 'Λαγουμιτζης', 'type': 'PERSON'}, {'name': 'Παπαδημητριου', 'type': 'PERSON'}, {'name': 'Τσοτσογλου Γ', 'type': 'PERSON'}, {'name': 'Θεολογου', 'type': 'LOC'}, {'name': 'Αναστασιου', 'type': 'PERSON'}, {'name': 'Σιδερας', 'type': 'PERSON'}, {'name': 'Γιαννακοπουλος', 'type': 'PERSON'}, {'name': 'Πομωνης', 'type': 'PERSON'}, {'name': 'Θεολογου', 'type': 'PERSON'}, {'name': 'Onsports.gr', 'type': 'ORG'}, {'name': 'Ραπτης Φ', 'type': 'PERSON'}, {'name': 'Ευδαιμων ΦΑΛΗΡΙΚΟΣ', 'type': 'PERSON'}, {'name': 'Τσιρμπας', 'type': 'PERSON'}, {'name': 'Συριανος', 'type': 'PERSON'}, {'name': 'Γεμιδοπουλος', 'type': 'PERSON'}, {'name': 'Γκεκας', 'type': 'PERSON'}, {'name': 'Βυργιωτης', 'type': 'PERSON'}, {'name': 'Ρεμουνδος', 'type': 'PERSON'}, {'name': 'Παπαγεωργιου', 'type': 'PERSON'}, {'name': 'Τσοτσογλου', 'type': 'PERSON'}, {'name': 'Φασουλης', 'type': 'PERSON'}, {'name': 'Αντωνιου', 'type': 'PERSON'}, {'name': 'Γονατας', 'type': 'PERSON'}, {'name': 'Πεκινι', 'type': 'PERSON'}, {'name': 'Ραπτης', 'type': 'PERSON'}, {'name': 'Μπουτσης', 'type': 'PERSON'}]"
2022-04-03,True,"[""News""]",negative,"[{'name': 'Βαλτικης', 'type': 'LOC'}, {'name': 'Ρ.Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Λιθουανος', 'type': 'MISC'}, {'name': 'Κωδικα Οργανισμου Δικαστηριων και Δικαστικων Λειτουργων', 'type': 'ORG'}, {'name': 'Ελεγκτικου Συνεδριου', 'type': 'ORG'}, {'name': 'Συμβουλιο Επιθεωρησης', 'type': 'ORG'}, {'name': 'υπουργειο Δικαιοσυνης', 'type': 'ORG'}, {'name': 'Ρωσια', 'type': 'LOC'}, {'name': 'Αρχειο του Δικαστηριου', 'type': 'ORG'}, {'name': 'Εθνικης Σχολης Δικαστικων Λειτουργων', 'type': 'ORG'}, {'name': 'Συμβουλιου Επιθεωρησης', 'type': 'ORG'}, {'name': 'Μ.Δασκαλακης', 'type': 'PERSON'}, {'name': 'Αρειου Παγου', 'type': 'ORG'}, {'name': 'Κωδικα Οργανισμου Δικαστηριων και Καταστασης Δικαστικων Λειτουργων', 'type': 'ORG'}, {'name': 'Μαλενας', 'type': 'PERSON'}, {'name': 'Υπουργικο Συμβουλιο', 'type': 'ORG'}, {'name': 'Υπουργειο Δικαιοσυνης', 'type': 'ORG'}, {'name': 'Γραφειο Γραμματειας Επιθεωρησης', 'type': 'ORG'}]"
2022-04-03,True,"[""Crime""]",negative,"[{'name': 'Ρουλα Πισπιριγκου', 'type': 'PERSON'}, {'name': 'Μαυρη χηρα', 'type': 'MISC'}, {'name': 'Τζωρτζινας', 'type': 'PERSON'}, {'name': 'Α.Νικολουλη', 'type': 'PERSON'}, {'name': 'Πατρας', 'type': 'LOC'}, {'name': 'Αγγελικης Νικολουλη', 'type': 'PERSON'}, {'name': 'Ρουλα', 'type': 'PERSON'}, {'name': 'Ν.Μανεσης', 'type': 'PERSON'}, {'name': 'Αγγελικη Νικολουλη', 'type': 'PERSON'}]"
2022-04-03,True,"[""Science&Tech/Tech""]",positive,"[{'name': 'ΤΖΟΚΕΡ', 'type': 'MISC'}, {'name': 'tzoker.gr', 'type': 'ORG'}]"
2022-04-03,True,"[""Culture/Music""]",positive,"[{'name': 'Τειλορ Χοκινς', 'type': 'PERSON'}, {'name': 'Λεωφορο της Δοξας', 'type': 'LOC'}, {'name': 'Φλι', 'type': 'PERSON'}, {'name': 'Foo Fighters', 'type': 'ORG'}, {'name': 'Τζορτζ Κλιντον', 'type': 'PERSON'}, {'name': 'Τσαντ', 'type': 'PERSON'}, {'name': 'Red Hot Chili Peppers. ΠΗΓΗ', 'type': 'ORG'}, {'name': 'Τσαντ Σμιθ', 'type': 'PERSON'}, {'name': 'ΑΠΕ', 'type': 'ORG'}, {'name': 'Red Hot Chili Peppers', 'type': 'MISC'}, {'name': 'Red Hot Chili Peppers', 'type': 'ORG'}, {'name': 'Red', 'type': 'ORG'}, {'name': 'Γουντι Χαρελσον', 'type': 'PERSON'}, {'name': 'Σμιθ', 'type': 'PERSON'}, {'name': 'Νοτιας Καλιφορνια', 'type': 'LOC'}, {'name': 'Λος Αντζελες', 'type': 'LOC'}, {'name': 'Τζον Φρουσιαντε', 'type': 'PERSON'}, {'name': 'Αντονι Κιντις', 'type': 'PERSON'}, {'name': 'Unlimited Love', 'type': 'MISC'}, {'name': 'Χολιγουντ', 'type': 'LOC'}, {'name': 'Freaky Styley', 'type': 'ORG'}, {'name': 'Τζον', 'type': 'PERSON'}]"
2022-04-03,True,"[""News""]",neutral,"[{'name': 'Σουηδια', 'type': 'LOC'}, {'name': 'Ελβετια', 'type': 'LOC'}, {'name': 'Κυπρος', 'type': 'LOC'}, {'name': 'Λουξεμβουργο', 'type': 'LOC'}, {'name': 'Συριγος', 'type': 'PERSON'}, {'name': 'Ευρωπης', 'type': 'LOC'}, {'name': 'Ελλαδα', 'type': 'LOC'}, {'name': 'Σιγκαπουρη', 'type': 'LOC'}, {'name': 'Τσεχια', 'type': 'LOC'}, {'name': 'Μικολαιφ', 'type': 'LOC'}, {'name': 'Κροατια', 'type': 'LOC'}, {'name': 'Νεα Ζηλανδια', 'type': 'LOC'}, {'name': 'Γερμανια', 'type': 'LOC'}, {'name': 'Μαλτα', 'type': 'LOC'}, {'name': 'Διεθνους Διαφανειας Ελλαδος Αγγελο Συριγο', 'type': 'PERSON'}, {'name': 'Ευρωπη', 'type': 'LOC'}, {'name': 'Σλοβακια', 'type': 'LOC'}, {'name': 'Ολλανδια', 'type': 'LOC'}, {'name': 'Ουκρανια', 'type': 'LOC'}, {'name': 'Βουλγαρια', 'type': 'LOC'}, {'name': 'Ρουμανια', 'type': 'LOC'}, {'name': 'Ουγγαρια', 'type': 'LOC'}, {'name': 'Δανια', 'type': 'LOC'}, {'name': 'Πιερια', 'type': 'LOC'}, {'name': 'Νορβηγια', 'type': 'LOC'}, {'name': 'Ηνωμενο Βασιλειο', 'type': 'LOC'}, {'name': 'Καναδας', 'type': 'LOC'}, {'name': 'Ιταλια', 'type': 'LOC'}, {'name': 'Φινλανδια', 'type': 'LOC'}, {'name': 'Θεσσαλονικης', 'type': 'LOC'}]"
2022-04-03,True,"[""Astrology""]",neutral,[]
